N/A,META,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,SUMMARY,Unnamed: 7,Unnamed: 8,PLACE,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,ECONOMY,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,COMMUNITY,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71
,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,,28001000900,Adams County,Mississippi,2023,48,45,52,55,45,65,59,-0.9,2.6,31,42.1,8.1,52,3.5,3.7,76,76,82.3,37,89.1,86,94,63.9,87.9,50,48,51,54,27.3,21.4,48,,,41,-8.7,-22.8,34,4,2.9,46,49,45,73,20.7,25.6,40,41,40,28,15.7,-0.1,54,,,43,86.9,84.8,30,41.8,45.2,34,26.6,20.3,54,94.3,94.7
39.0,,28001000900,Adams County,Mississippi,2024,48,44,51,55,45,65,59,-0.9,2.6,31,42.1,8.1,52,3.5,3.7,76,76,82.3,37,89.1,86,94,63.9,87.9,46,43,49,43,-5,-10.3,44,,,41,-8.7,-22.8,43,3.7,3.3,46,49,45,57,1.1,1.3,42,44,40,28,15.7,-0.1,61,,,43,86.9,84.8,30,41.8,45.2,34,26.6,20.3,54,94.3,94.7
40.0,,28001000300,Adams County,Mississippi,2017,36,33,38,28,11,46,18,1.5,-4,4,-0.4,-41.2,12,3.5,0.4,69,75,79.3,18,78.9,65.2,83,65.3,80.7,40,45,36,24,4.3,0,,,,66,4.8,100,99,4.2,16.7,5,50,5,3,20.3,6.8,38,44,32,44,3.5,6.7,,,,13,84.2,64.4,15,41.7,48.3,84,24.3,40.1,18,90.2,83.5
41.0,,28001000300,Adams County,Mississippi,2018,34,27,42,29,6,52,9,1.3,-8.7,4,4.4,-48.2,12,3.5,0.4,92,75.7,86.2,18,78.9,65.2,85,64.9,81.6,38,40,36,24,4.3,0,,,,57,0.8,25,99,4.2,16.7,6,50,6,3,20.3,6.8,36,34,38,34,5.7,5.1,,,,12,84.5,63.8,21,41.9,46.8,99,24.2,70.3,19,91.3,85.3
42.0,,28001000300,Adams County,Mississippi,2019,36,28,43,28,4,53,6,1.1,-15.8,3,13.1,-70,12,3.5,0.4,96,76.2,88.6,16,80,65.2,87,64.4,82.8,45,54,36,46,13,20,,,,61,7.4,40,99,4.2,16.7,7,50,7,3,20.3,6.8,33,26,40,26,8.8,5.3,,,,8,84.9,59.4,30,42,45.1,100,24.1,89.4,23,92.5,87.8
43.0,,28001000300,Adams County,Mississippi,2020,27,22,32,32,12,52,6,0.9,-15.3,18,20.3,1.7,12,3.5,0.4,97,76.5,89.6,14,81.1,65.9,86,63.9,81.7,8,13,4,18,6.8,0,,,,8,7.7,-14.3,,,,6,50,6,3,20.8,6.9,40,42,39,42,11.5,14.1,,,,8,85.4,60.9,29,42,45.4,100,24.1,96,20,93.5,88.3
44.0,,28001000300,Adams County,Mississippi,2021,38,30,46,34,18,50,17,-0.6,-8.9,20,19.6,-1.7,12,3.5,0.4,83,77.1,84.9,6,86.1,64.7,100,63.5,96.2,36,34,38,1,5.1,-33.3,,,,66,8,200,99,5.3,25,11,49,11,3,20.8,7.4,43,37,49,37,12.9,13.5,,,,3,86.8,50.6,35,41.6,44,92,26.3,55.9,67,94.3,96.1
45.0,,28001000300,Adams County,Mississippi,2022,34,26,41,36,26,47,31,-0.7,-3.1,20,24.5,1.5,12,3.5,0.4,89,76.7,86.4,5,87.8,66.1,81,63.8,78.9,22,8,37,1,-12.1,-50,,,,16,16.4,0,100,5.3,50,7,49,7,4,21.1,8.6,42,45,40,45,13.7,18.1,,,,5,87,57.2,39,41.6,43.4,75,26.3,39.2,39,94.2,92.7
46.0,,28001000300,Adams County,Mississippi,2023,32,30,33,39,34,44,33,-0.9,-2.7,36,42.1,42.6,12,3.5,0.4,87,76,85.3,2,89.1,62.1,73,63.9,74.7,36,38,34,67,27.3,333.3,,,,9,-8.7,-44.4,90,4,10,7,49,7,4,20.7,8.4,20,19,20,19,15.7,7.9,,,,4,86.9,55.1,35,41.8,44.2,,26.6,,21,94.3,89.2
47.0,,28001000300,Adams County,Mississippi,2024,32,27,37,39,34,44,33,-0.9,-2.7,36,42.1,42.6,12,3.5,0.4,87,76,85.3,2,89.1,62.1,73,63.9,74.7,38,28,48,47,-5,0,,,,9,-8.7,-44.4,90,3.7,10,7,49,7,,,,20,19,20,19,15.7,7.9,,,,4,86.9,55.1,35,41.8,44.2,,26.6,,21,94.3,89.2
48.0,,22029000400,Concordia Parish,Louisiana,2017,46,43,49,50,43,58,41,1.5,-1.6,45,-0.4,-0.7,25,3.5,1.2,96,75,88.3,17,78.9,64.4,93,65.3,87.2,52,58,47,54,4.3,1.9,43,,,76,4.8,55.2,40,4.2,3.6,19,50,19,81,20.3,27.5,34,27,42,27,3.5,-2.1,27,,,25,84.2,73.8,48,41.7,42,91,24.3,46.8,5,90.2,77
49.0,,22029000400,Concordia Parish,Louisiana,2018,45,42,48,50,42,58,40,1.3,-1.9,44,4.4,2.9,25,3.5,1.2,98,75.7,89.6,17,78.9,64.4,94,64.9,87.7,50,53,46,54,4.3,1.9,59,,,45,0.8,0,40,4.2,3.6,17,50,17,81,20.3,27.5,35,30,40,14,5.7,-7.8,45,,,25,84.5,74.1,47,41.9,42.3,83,24.2,39.6,3,91.3,76.8
50.0,,22029000400,Concordia Parish,Louisiana,2019,44,42,47,50,44,56,35,1.1,-3.6,53,13.1,21.5,25,3.5,1.2,91,76.2,85.9,13,80,63.3,94,64.4,87.2,46,44,47,40,13,3.7,51,,,40,7.4,2.2,40,4.2,3.6,20,50,20,81,20.3,27.5,38,38,38,12,8.8,-7.6,63,,,28,84.9,76.4,47,42,42.4,70,24.1,31.8,5,92.5,80.2
51.0,,22029000400,Concordia Parish,Louisiana,2020,42,41,44,40,31,50,29,0.9,-6.1,33,20.3,6.8,25,3.5,1.2,75,76.5,81.8,12,81.1,64.2,90,63.9,84.1,54,62,47,62,6.8,8,74,,,51,7.7,10.9,44,3.7,3.3,23,50,23,73,20.8,25.8,32,30,34,12,11.5,-4.8,49,,,33,85.4,79.4,48,42,42.4,47,24.1,23.1,9,93.5,84.5
52.0,,22029000400,Concordia Parish,Louisiana,2021,36,39,34,34,34,35,32,-0.6,-9.4,35,19.6,5.7,25,3.5,1.2,31,77.1,71.7,8,86.1,67.6,77,63.5,76.9,40,42,39,49,5.1,0.8,46,,,30,8,-7.8,26,5.3,3.3,15,49,15,77,20.8,26.7,35,42,28,38,12.9,11.3,47,,,31,86.8,80.2,47,41.6,42,7,26.3,8.6,26,94.3,90.4
53.0,,22029000400,Concordia Parish,Louisiana,2022,42,50,33,35,36,34,36,-0.7,-8.2,37,24.5,13.1,25,3.5,1.2,24,76.7,68.9,8,87.8,71.1,78,63.8,77.4,48,61,34,80,-12.1,5.7,55,,,47,16.4,17,24,5.3,3.1,6,49,6,73,21.1,26.1,42,54,30,62,13.7,24.3,47,,,34,87,81.9,35,41.6,44.2,16,26.3,12.9,36,94.2,92.3
54.0,,22029000400,Concordia Parish,Louisiana,2023,40,46,34,40,42,39,45,-0.9,-4.1,39,42.1,32.2,25,3.5,1.2,23,76,67.6,17,89.1,79.2,91,63.9,84.9,44,49,38,38,27.3,4.7,39,,,71,-8.7,20,34,4,3,6,49,6,75,20.7,26.1,36,48,25,71,15.7,39.5,26,,,22,86.9,76.2,26,41.8,46,18,26.6,14,34,94.3,91.9
55.0,,22029000400,Concordia Parish,Louisiana,2024,49,62,36,40,42,39,45,-0.9,-4.1,39,42.1,32.2,25,3.5,1.2,23,76,67.6,17,89.1,79.2,91,63.9,84.9,60,74,45,80,-5,4.4,72,,,71,-8.7,20,47,3.7,3.5,6,49,6,83,1.1,2.4,48,70,25,71,15.7,39.5,69,,,22,86.9,76.2,26,41.8,46,18,26.6,14,34,94.3,91.9
56.0,Yes,28001000700,Adams County,Mississippi,2017,49,47,51,48,36,59,9,1.5,-6.8,64,-0.4,17.5,28,3.5,1.4,67,75,78.8,41,78.9,75.6,99,65.3,94.9,62,53,71,45,4.3,-4.3,30,,,84,4.8,36.5,82,4.2,7.4,43,50,43,87,20.3,29.7,38,51,24,73,3.5,13,29,,,16,84.2,67.2,5,41.7,53.5,51,24.3,24.6,26,90.2,85.6
57.0,Yes,28001000700,Adams County,Mississippi,2018,46,41,51,45,32,58,5,1.3,-10,58,4.4,18.9,28,3.5,1.4,64,75.7,78.8,41,78.9,75.6,99,64.9,94.6,55,42,68,45,4.3,-4.3,50,,,31,0.8,-23.8,82,4.2,7.4,34,50,34,87,20.3,29.7,38,49,26,67,5.7,11.8,31,,,14,84.5,66,3,41.9,55,58,24.2,27,30,91.3,88
58.0,Yes,28001000700,Adams County,Mississippi,2019,45,39,51,39,22,56,6,1.1,-9.7,38,13.1,7.1,28,3.5,1.4,63,76.2,79,34,80,74.5,98,64.4,92.4,54,43,65,44,13,4.5,26,,,59,7.4,7.8,82,4.2,7.4,27,50,27,87,20.3,29.7,42,52,32,58,8.8,11.3,45,,,14,84.9,66.9,2,42,57.1,81,24.1,37.7,31,92.5,89.6
59.0,Yes,28001000700,Adams County,Mississippi,2020,47,43,51,34,16,53,4,0.9,-12.1,27,20.3,2.1,28,3.5,1.4,61,76.5,79,28,81.1,73.4,96,63.9,89,55,46,64,43,6.8,-1.9,38,,,58,7.7,7.2,90,3.7,8.2,15,50,15,87,20.8,29.9,50,66,35,68,11.5,19,64,,,13,85.4,66.2,1,42,60.9,90,24.1,46,37,93.5,91.7
60.0,Yes,28001000700,Adams County,Mississippi,2021,50,46,53,32,18,45,8,-0.6,-14.7,29,19.6,-1.1,28,3.5,1.4,55,77.1,78.3,14,86.1,72.8,84,63.5,80.5,64,64,63,76,5.1,10.7,53,,,63,8,12.4,89,5.3,11.9,13,49,13,86,20.8,29.7,54,56,52,66,12.9,19.5,47,,,16,86.8,71.9,1,41.6,62.1,100,26.3,100,91,94.3,98.6
61.0,Yes,28001000700,Adams County,Mississippi,2022,48,43,53,32,16,48,11,-0.7,-18.3,21,24.5,-15.9,28,3.5,1.4,78,76.7,83.5,14,87.8,75.6,73,63.8,74.9,58,52,63,57,-12.1,-14.8,58,,,41,16.4,0,79,5.3,9.3,19,49,19,90,21.1,31.5,54,60,47,67,13.7,21.3,52,,,14,87,69.8,2,41.6,59,98,26.3,81.8,75,94.2,96.9
62.0,Yes,28001000700,Adams County,Mississippi,2023,50,45,55,34,20,47,14,-0.9,-14.1,27,42.1,12.9,28,3.5,1.4,56,76,77.5,26,89.1,83,78,63.9,77.1,65,67,63,57,27.3,22,66,,,78,-8.7,11,80,4,7.1,19,49,19,89,20.7,30.8,51,48,54,48,15.7,14.1,48,,,17,86.9,72.9,18,41.8,48.1,99,26.6,94.6,82,94.3,97.6
63.0,Yes,28001000700,Adams County,Mississippi,2024,50,47,53,34,20,47,14,-0.9,-14.1,27,42.1,12.9,28,3.5,1.4,56,76,77.5,26,89.1,83,78,63.9,77.1,64,70,58,71,-5,-2.2,61,,,78,-8.7,11,75,3.7,6.1,19,49,19,80,1.1,2.2,53,52,54,48,15.7,14.1,57,,,17,86.9,72.9,18,41.8,48.1,99,26.6,94.6,82,94.3,97.6
64.0,Yes,28001000800,Adams County,Mississippi,2017,46,44,49,43,16,70,20,1.5,-7.6,13,-0.4,-33.8,91,3.5,19.4,91,75,85.2,15,78.9,62.7,85,65.3,81.9,44,41,46,24,4.3,-10.3,31,,,69,4.8,31.2,,,,25,50,25,66,20.3,23.6,53,75,31,70,3.5,19.8,80,,,10,84.2,60.8,6,41.7,52.1,96,24.3,56.7,12,90.2,81.5
65.0,Yes,28001000800,Adams County,Mississippi,2018,48,47,50,45,16,74,17,1.3,-9.8,14,4.4,-31.6,91,3.5,19.4,96,75.7,88.5,15,78.9,62.7,93,64.9,86.5,47,48,46,24,4.3,-10.3,79,,,40,0.8,-2.4,,,,26,50,26,66,20.3,23.6,54,78,31,71,5.7,24.9,86,,,8,84.5,57.4,5,41.9,53.5,97,24.2,59.8,13,91.3,83.6
66.0,Yes,28001000800,Adams County,Mississippi,2019,45,39,51,46,18,75,15,1.1,-14.3,21,13.1,-9.3,91,3.5,19.4,97,76.2,89.1,16,80,65.1,95,64.4,88.5,42,35,48,38,13,7.7,26,,,42,7.4,4.9,,,,30,50,30,66,20.3,23.6,48,64,31,73,8.8,41.1,55,,,7,84.9,57.8,3,42,55.1,98,24.1,64,15,92.5,85.6
67.0,Yes,28001000800,Adams County,Mississippi,2020,48,44,52,51,28,74,15,0.9,-14.7,40,20.3,17.6,91,3.5,19.4,97,76.5,89.1,16,81.1,67,92,63.9,85.8,49,46,52,42,6.8,3.6,29,,,68,7.7,30.2,,,,35,50,35,68,20.8,24.5,44,57,30,72,11.5,38.2,42,,,8,85.4,59.3,4,42,54.9,97,24.1,61.9,9,93.5,84.5
68.0,Yes,28001000800,Adams County,Mississippi,2021,50,54,46,56,46,65,21,-0.6,-13.4,72,19.6,105.3,91,3.5,19.4,87,77.1,86,13,86.1,71.9,68,63.5,71.8,46,46,45,37,5.1,0,31,,,71,8,46.4,,,,29,49,29,61,20.8,23,50,70,29,72,12.9,40.1,67,,,11,86.8,66.8,3,41.6,56,97,26.3,73.3,6,94.3,82.1
69.0,Yes,28001000800,Adams County,Mississippi,2022,44,43,46,54,46,63,25,-0.7,-12,68,24.5,82.9,91,3.5,19.4,84,76.7,85.1,12,87.8,73.9,64,63.8,70.1,44,42,46,56,-12.1,-8.6,39,,,32,16.4,3.7,,,,34,49,33,59,21.1,22.8,36,41,30,49,13.7,17.5,33,,,18,87,73.3,11,41.6,50.5,82,26.3,44.5,10,94.2,85.3
70.0,Yes,28001000800,Adams County,Mississippi,2023,46,47,45,56,50,61,28,-0.9,-10.5,73,42.1,156.9,91,3.5,19.4,83,76,84.1,18,89.1,80,53,63.9,65.2,51,52,50,42,27.3,20.8,71,,,43,-8.7,-10.6,,,,34,49,33,65,20.7,23.7,32,40,25,24,15.7,7.7,56,,,8,86.9,63.9,6,41.8,53.3,68,26.6,35.1,17,94.3,88.1
71.0,Yes,28001000800,Adams County,Mississippi,2024,48,54,43,56,50,61,28,-0.9,-10.5,73,42.1,156.9,91,3.5,19.4,83,76,84.1,18,89.1,80,53,63.9,65.2,50,59,42,63,-5,0,72,,,43,-8.7,-10.6,,,,34,49,33,49,1.1,1.1,38,52,25,24,15.7,7.7,81,,,8,86.9,63.9,6,41.8,53.3,68,26.6,35.1,17,94.3,88.1
72.0,Yes,28001000200,Adams County,Mississippi,2017,42,52,33,32,28,37,21,1.5,-8.5,36,-0.4,-6.5,22,3.5,1,31,75,70,11,78.9,59.8,85,65.3,81.8,51,68,34,63,4.3,33.3,,,,73,4.8,76.5,80,4.2,7.1,8,50,8,13,20.3,12.2,44,61,28,61,3.5,12.3,,,,19,84.2,69.1,11,41.7,49.6,71,24.3,32.6,11,90.2,81
73.0,Yes,28001000200,Adams County,Mississippi,2018,34,34,35,30,20,40,19,1.3,-11,22,4.4,-16.7,22,3.5,1,36,75.7,72.1,11,78.9,59.8,89,64.9,84.2,36,38,34,63,4.3,33.3,,,,14,0.8,-23.3,80,4.2,7.1,10,50,10,13,20.3,12.2,36,43,30,43,5.7,6.7,,,,18,84.5,69.4,12,41.9,49.5,80,24.2,37.6,9,91.3,81.6
74.0,Yes,28001000200,Adams County,Mississippi,2019,32,27,36,30,19,41,20,1.1,-9.7,18,13.1,-17,22,3.5,1,39,76.2,73.5,12,80,61.9,92,64.4,85.9,40,46,34,43,13,16.7,,,,49,7.4,13,80,4.2,7.1,9,50,9,13,20.3,12.2,26,17,34,17,8.8,-0.9,,,,16,84.9,68.3,21,42,47,91,24.1,46.7,7,92.5,82.2
75.0,Yes,28001000200,Adams County,Mississippi,2020,34,31,36,43,44,42,32,0.9,-3.4,57,20.3,36.8,22,3.5,1,40,76.5,74,12,81.1,63.8,92,63.9,85.6,34,40,29,67,6.8,50,,,,12,7.7,-23.1,66,3.7,4.8,9,50,9,13,20.8,12.4,24,9,38,9,11.5,-6.5,,,,16,85.4,69.2,33,42,44.7,96,24.1,56.9,7,93.5,83.3
76.0,Yes,28001000200,Adams County,Mississippi,2021,41,46,36,56,65,46,65,-0.6,4.2,,19.6,,22,3.5,1,61,77.1,79.7,19,86.1,75.8,81,63.5,78.7,42,66,17,64,5.1,28.6,,,,67,8,45,31,5.3,3.7,7,49,7,12,20.8,12.1,26,8,44,8,12.9,-9.4,,,,29,86.8,79.4,33,41.6,44.4,98,26.3,77.9,16,94.3,87.6
77.0,Yes,28001000200,Adams County,Mississippi,2022,38,39,37,62,68,55,73,-0.7,8.8,64,24.5,60.1,22,3.5,1,67,76.7,80.7,41,87.8,85.5,90,63.8,84.3,32,37,27,5,-12.1,-37,,,,69,16.4,72.4,57,5.3,5.9,10,49,10,13,21.1,12.9,20,11,30,11,13.7,-1.9,,,,33,87,81.7,48,41.6,42,19,26.3,14.3,18,94.2,88.2
78.0,Yes,28001000200,Adams County,Mississippi,2023,38,36,41,63,70,56,70,-0.9,7.8,,42.1,,22,3.5,1,81,76,83.5,33,89.1,85,87,63.9,82.5,28,24,31,11,27.3,0,,,,37,-8.7,-12,71,4,5.9,10,49,10,13,20.7,12.5,25,13,37,13,15.7,0.3,,,,34,86.9,81.8,50,41.8,41.9,49,26.6,26.1,15,94.3,87.5
79.0,Yes,28001000200,Adams County,Mississippi,2024,44,42,47,63,70,56,70,-0.9,7.8,,42.1,,22,3.5,1,81,76,83.5,33,89.1,85,87,63.9,82.5,45,43,47,49,-5,0,,,,37,-8.7,-12,73,3.7,5.9,10,49,10,57,1.1,1.3,25,13,37,13,15.7,0.3,,,,34,86.9,81.8,50,41.8,41.9,49,26.6,26.1,15,94.3,87.5
